type,shape_color,background_color,size,path,prompt
CoT_plain,"(255, 255, 0)","(255, 0, 0)",100,"images/VC_CoT/heptagon_scolor-(255, 255, 0)_bcolor-(255, 0, 0)_size-100.png",Observe the shape in the image carefully. Count the total number of sides this shape has. Trace each side visually and list them step by step. How many sides does this shape have?
CoT_plain,"(255, 255, 0)","(255, 0, 0)",150,"images/VC_CoT/heptagon_scolor-(255, 255, 0)_bcolor-(255, 0, 0)_size-150.png",Observe the shape in the image carefully. Count the total number of sides this shape has. Trace each side visually and list them step by step. How many sides does this shape have?
CoT_plain,"(255, 255, 0)","(255, 255, 255)",100,"images/VC_CoT/heptagon_scolor-(255, 255, 0)_bcolor-(255, 255, 255)_size-100.png",Observe the shape in the image carefully. Count the total number of sides this shape has. Trace each side visually and list them step by step. How many sides does this shape have?
CoT_plain,"(255, 255, 0)","(255, 255, 255)",150,"images/VC_CoT/heptagon_scolor-(255, 255, 0)_bcolor-(255, 255, 255)_size-150.png",Observe the shape in the image carefully. Count the total number of sides this shape has. Trace each side visually and list them step by step. How many sides does this shape have?
123,"(0, 0, 255)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 0, 255)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 0, 255)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 0, 255)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 0, 255)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 0, 255)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 0, 255)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 0, 255)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 0, 255)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 0, 255)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 0, 255)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 0, 255)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 0)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 0)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 127)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 127)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 127, 255)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 127, 255)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 0)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 0)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 127)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 127)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(0, 255, 255)","(255, 255, 255)",150,"images/VC_CoT/123_heptagon_scolor-(0, 255, 255)_bcolor-(255, 255, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(0, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(0, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(0, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(0, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(0, 0, 255)",100,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(0, 0, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(0, 0, 255)",150,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(0, 0, 255)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(255, 0, 0)",100,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(255, 0, 0)_size-100.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(255, 0, 0)",150,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(255, 0, 0)_size-150.png",How many sides does the shape in the image have? Answer with the number.
123,"(127, 0, 127)","(255, 255, 255)",100,"images/VC_CoT/123_heptagon_scolor-(127, 0, 127)_bcolor-(255, 255, 255)_size-100.png",How many sides does the shape in the image have? Answer with the number.
